emsid,name,lon,lat,elev_m,date,test_variable,value,PAH,nlc50,Pabs,plc50,plc_nlc_ratio
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,14.549473684210527,Anthracene,58.4068461216894,590.1575842098288,1.9056628952300145,0.03262738911222166
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,29.018947368421053,Anthracene,58.4068461216894,148.23661481596994,3.3453522375866678,0.05727671428477235
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,43.48842105263158,Anthracene,58.4068461216894,42.009871837689225,5.500257038428062,0.09417144399422622
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,57.95789473684211,Anthracene,58.4068461216894,12.838603130945412,8.582839259495673,0.1469491990992548
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,72.42736842105263,Anthracene,58.4068461216894,4.1373269023412576,12.74297830685387,0.21817610696362805
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,86.89684210526316,Anthracene,58.4068461216894,1.3879030032553112,17.970146534369505,0.30767192080409705
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,101.36631578947369,Anthracene,58.4068461216894,0.4813004330117828,24.00472702360745,0.41099166651789626
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,115.83578947368422,Anthracene,58.4068461216894,0.17174881102853262,30.35793321307807,0.519766692244056
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,130.30526315789476,Anthracene,58.4068461216894,0.06290715407859152,36.451486353198284,0.6240961252599122
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,144.77473684210528,Anthracene,58.4068461216894,0.02359895236272522,41.8185885372317,0.7159877876320111
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,159.2442105263158,Anthracene,58.4068461216894,0.009053723283046647,46.217199395082964,0.7912976382732674
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,173.71368421052634,Anthracene,58.4068461216894,0.0035476619491930685,49.625529379520444,0.8496526122319074
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,188.18315789473687,Anthracene,58.4068461216894,0.001417867391948486,52.16189257590037,0.8930783981593904
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,202.6526315789474,Anthracene,58.4068461216894,5.772628093585118e-4,53.998216070174344,0.9245186079328822
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,217.12210526315792,Anthracene,58.4068461216894,2.3904023246051767e-4,55.305325320503,0.9468979921510494
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,231.59157894736845,Anthracene,58.4068461216894,1.0059902475441429e-4,56.226018315817775,0.9626614352480544
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,246.06105263157897,Anthracene,58.4068461216894,4.293129538926856e-5,56.87208781495139,0.9737229724142206
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,260.5305263157895,Anthracene,58.4068461216894,1.8569782723437878e-5,57.324341202742445,0.9814661295579704
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,275,Anthracene,58.4068461216894,8.126019248784966e-6,57.64138790042946,0.9868943750247167
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,0.08,Anthracene,58.4068461216894,3075.6941008621825,0.9590266409313125,0.01641976419910093
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,14.549473684210527,Anthracene,58.4068461216894,635.4608565168022,1.8484271152633913,0.03164743926443543
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,29.018947368421053,Anthracene,58.4068461216894,162.2540772378109,3.2260109404262445,0.05523343845180273
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,43.48842105263158,Anthracene,58.4068461216894,46.680952001018824,5.280525287888783,0.09040935504182032
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,57.95789473684211,Anthracene,58.4068461216894,14.473244200814936,8.215738553940641,0.14066396491985422
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,72.42736842105263,Anthracene,58.4068461216894,4.727445010936648,12.186149546908286,0.20864248553189652
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,86.89684210526316,Anthracene,58.4068461216894,1.605636074312488,17.207158286311174,0.2946085849330134
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,101.36631578947369,Anthracene,58.4068461216894,0.5632529406504528,23.063618014355846,0.39487867511803837
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,115.83578947368422,Anthracene,58.4068461216894,0.2031328560097967,29.31459415718408,0.5019033915323515
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,130.30526315789476,Anthracene,58.4068461216894,0.07510593091338144,35.40762526888356,0.6062238867531476
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,144.77473684210528,Anthracene,58.4068461216894,0.02841678538003703,40.862789004890175,0.6996232756645246
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,159.2442105263158,Anthracene,58.4068461216894,0.010984850996612807,45.4036949035617,0.7773693996242168
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,173.71368421052634,Anthracene,58.4068461216894,0.0043338112236701535,48.97020138085561,0.8384325576975559
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,188.18315789473687,Anthracene,58.4068461216894,0.0017434288527882359,51.65352685737049,0.8843745260572962
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,202.6526315789474,Anthracene,58.4068461216894,7.135597056773353e-4,53.615771097890295,0.9179706602575834
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,217.12210526315792,Anthracene,58.4068461216894,2.9697468413793557e-4,55.022330243847655,0.9420527540420488
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,231.59157894736845,Anthracene,58.4068461216894,1.2554790540460635e-4,56.018994989012384,0.9591169307840732
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,246.06105263157897,Anthracene,58.4068461216894,5.380138761445443e-5,56.72166686033941,0.9711475730458216
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,260.5305263157895,Anthracene,58.4068461216894,2.3351451143705873e-5,57.21561674738656,0.9796046276523657
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,275,Anthracene,58.4068461216894,1.0251107769400345e-5,57.56290880205017,0.9855507123620251
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,0.08,Anthracene,58.4068461216894,3073.5907096968986,0.9593015801665203,0.01642447151088823
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,14.549473684210527,Anthracene,58.4068461216894,637.2198347743557,1.8463205388300903,0.03161137197826641
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,29.018947368421053,Anthracene,58.4068461216894,163.193076127626,3.2185268167094314,0.055105300669782795
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,43.48842105263158,Anthracene,58.4068461216894,47.08986689721361,5.262706843886722,0.09010428046263594
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,57.95789473684211,Anthracene,58.4068461216894,14.64158466703857,8.181020180330913,0.14006954190414483
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,72.42736842105263,Anthracene,58.4068461216894,4.793153059440631,12.129539256321813,0.20767324486328503
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,86.89684210526316,Anthracene,58.4068461216894,1.6323838428391506,17.121854620190344,0.2931480769312099
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,101.36631578947369,Anthracene,58.4068461216894,0.5738623606978309,22.95276585028138,0.39298074411447914
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,115.83578947368422,Anthracene,58.4068461216894,0.20741560999290048,29.18481169717276,0.4996813496206735
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,130.30526315789476,Anthracene,58.4068461216894,0.07683583539701117,35.27223301386752,0.603905797967221
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,144.77473684210528,Anthracene,58.4068461216894,0.029127106142768464,40.73342305222188,0.6974083648919285
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,159.2442105263158,Anthracene,58.4068461216894,0.01128482046795079,45.28731309308367,0.7753767939930969
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,173.71368421052634,Anthracene,58.4068461216894,0.004459711076433315,48.87328243084868,0.8367731811613703
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,188.18315789473687,Anthracene,58.4068461216894,0.001795857702305959,51.57777630438907,0.8830775795859254
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,202.6526315789474,Anthracene,58.4068461216894,7.365669036148324e-4,53.55597816372162,0.9169469286552282
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,217.12210526315792,Anthracene,58.4068461216894,3.069412457950441e-4,54.9772152870165,0.9412803282079751
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,231.59157894736845,Anthracene,58.4068461216894,1.2992118714025028e-4,55.985363942583994,0.9585411242021132
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,246.06105263157897,Anthracene,58.4068461216894,5.5749494842930003e-05,56.6966912054473,0.9707199578508481
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,260.5305263157895,Anthracene,58.4068461216894,2.42325215757913e-5,57.19706541521263,0.9792870050891599
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,275,Anthracene,58.4068461216894,1.0643678292647226e-5,57.54948920829968,0.9853209517322091
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,0.08,Benzo[a]pyrene,1.8324605111968386,10868.440180989495,0.017694338856302942,0.009656054658851122
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,14.549473684210527,Benzo[a]pyrene,1.8324605111968386,2850.3100279835967,0.031063212832190153,0.016951641054410375
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,29.018947368421053,Benzo[a]pyrene,1.8324605111968386,856.7891823398678,0.051254355212444515,0.027970237229815478
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,43.48842105263158,Benzo[a]pyrene,1.8324605111968386,278.777309110915,0.08129582258230994,0.04436429712158601
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,57.95789473684211,Benzo[a]pyrene,1.8324605111968386,95.68663637495402,0.12500507068814123,0.06821706111772985
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,72.42736842105263,Benzo[a]pyrene,1.8324605111968386,34.185008140939935,0.18678851761090176,0.10193317480489891
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,86.89684210526316,Benzo[a]pyrene,1.8324605111968386,12.597159696812923,0.271141718721518,0.14796592726815525
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,101.36631578947369,Benzo[a]pyrene,1.8324605111968386,4.762586783103217,0.38137542338365116,0.20812204195034067
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,115.83578947368422,Benzo[a]pyrene,1.8324605111968386,1.8387987445011287,0.5181258776424393,0.2827487274495398
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,130.30526315789476,Benzo[a]pyrene,1.8324605111968386,0.7232418748257,0.6775235371565456,0.3697343178838999
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,144.77473684210528,Benzo[a]pyrene,1.8324605111968386,0.28919446520158787,0.8508921545233032,0.4643440605263348
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,159.2442105263158,Benzo[a]pyrene,1.8324605111968386,0.11732401204462177,1.026309637624386,0.5600718986048274
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,173.71368421052634,Benzo[a]pyrene,1.8324605111968386,0.04823181958208189,1.1915556520947168,0.6502490202730065
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,188.18315789473687,Benzo[a]pyrene,1.8324605111968386,0.020072435124487042,1.3373253203750568,0.729797620305393
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,202.6526315789474,Benzo[a]pyrene,1.8324605111968386,0.00844943340227012,1.4588505441117408,0.7961156789997722
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,217.12210526315792,Benzo[a]pyrene,1.8324605111968386,0.0035937899680001315,1.5556641425710138,0.8489482491248664
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,231.59157894736845,Benzo[a]pyrene,1.8324605111968386,0.00154450342330432,1.6300620122781977,0.8895482343647079
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,246.06105263157897,Benzo[a]pyrene,1.8324605111968386,6.696040923724537e-4,1.685840237623766,0.9199872124516832
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,260.5305263157895,Benzo[a]pyrene,1.8324605111968386,2.929606219892675e-4,1.7268529080096646,0.9423684152854142
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,275,Benzo[a]pyrene,1.8324605111968386,1.2920632501055876e-4,1.756659738075185,0.9586344302327444
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,0.08,Benzo[a]pyrene,1.8324605111968386,11491.449959154608,0.017283047100043688,0.00943160684469843
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,14.549473684210527,Benzo[a]pyrene,1.8324605111968386,3062.434273091229,0.0301430875224882,0.016449515467485184
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,29.018947368421053,Benzo[a]pyrene,1.8324605111968386,934.9789233620303,0.04943304438561753,0.02697632177259374
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,43.48842105263158,Benzo[a]pyrene,1.8324605111968386,308.6260750679871,0.07799511671790636,0.042563054560431024
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,57.95789473684211,Benzo[a]pyrene,1.8324605111968386,107.42255871485571,0.11938524754892581,0.06515024297628738
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,72.42736842105263,Benzo[a]pyrene,1.8324605111968386,38.883238144474966,0.1777849373109669,0.09701979181796931
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,86.89684210526316,Benzo[a]pyrene,1.8324605111968386,14.504135913732972,0.25756003822856766,0.14055420930208584
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,101.36631578947369,Benzo[a]pyrene,1.8324605111968386,5.547165534441198,0.3621280365400048,0.1976184667158188
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,115.83578947368422,Benzo[a]pyrene,1.8324605111968386,2.1653352854196632,0.4926434299090534,0.2688425900033678
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,130.30526315789476,Benzo[a]pyrene,1.8324605111968386,0.8603894196765118,0.646251941970941,0.352668959588577
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,144.77473684210528,Benzo[a]pyrene,1.8324605111968386,0.3471568270639532,0.8155386325170314,0.44505113618212544
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,159.2442105263158,Benzo[a]pyrene,1.8324605111968386,0.14199647317965927,0.9894393065191573,0.5399512297664318
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,173.71368421052634,Benzo[a]pyrene,1.8324605111968386,0.0588255765230814,1.1558725677874506,0.6307762490513442
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,188.18315789473687,Benzo[a]pyrene,1.8324605111968386,0.02466122903488872,1.3050017908594718,0.7121582063490871
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,202.6526315789474,Benzo[a]pyrene,1.8324605111968386,0.010440754768518709,1.4313206468780801,0.7810922189767892
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,217.12210526315792,Benzo[a]pyrene,1.8324605111968386,0.004465820200825101,1.5332078278188304,0.8366935158768815
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,231.59157894736845,Benzo[a]pyrene,1.8324605111968386,0.0019284134166229656,1.612397755830146,0.879908596107775
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,246.06105263157897,Benzo[a]pyrene,1.8324605111968386,8.39688438304527e-4,1.6722958990149526,0.9125958724877092
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,260.5305263157895,Benzo[a]pyrene,1.8324605111968386,3.687040077084884e-4,1.7166705710158023,0.9368117678533711
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,Kd_ref,275,Benzo[a]pyrene,1.8324605111968386,1.6311065061697718e-4,1.7491090065078883,0.9545138876501569
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,0.08,Benzo[a]pyrene,1.8324605111968386,11490.509408002386,0.017283644062709564,0.009431932615792666
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,14.549473684210527,Benzo[a]pyrene,1.8324605111968386,3071.47251694528,0.030105890552475433,0.0164292165471071
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,29.018947368421053,Benzo[a]pyrene,1.8324605111968386,940.3061438078822,0.04931676097429156,0.026912864246161138
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,43.48842105263158,Benzo[a]pyrene,1.8324605111968386,311.2538915804861,0.07772584557775068,0.04241610943473235
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,57.95789473684211,Benzo[a]pyrene,1.8324605111968386,108.60589500204654,0.11886542828369646,0.06486657014292857
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,72.42736842105263,Benzo[a]pyrene,1.8324605111968386,39.39668291256536,0.17688981104356802,0.09653130856720925
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,86.89684210526316,Benzo[a]pyrene,1.8324605111968386,14.734168069436219,0.25607978804991055,0.13974641553539216
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,101.36631578947369,Benzo[a]pyrene,1.8324605111968386,5.6475432165847925,0.35991333882050236,0.19640987438546845
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,115.83578947368422,Benzo[a]pyrene,1.8324605111968386,2.2091068233701523,0.48957858053408393,0.26717005771345353
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,130.30526315789476,Benzo[a]pyrene,1.8324605111968386,0.8794197896918755,0.6423585174092534,0.35054426192775556
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,144.77473684210528,Benzo[a]pyrene,1.8324605111968386,0.3555012813857272,0.8109617865778289,0.44255348566729213
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,159.2442105263158,Benzo[a]pyrene,1.8324605111968386,0.14578417358524193,0.9843323540980231,0.5371642925364455
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,173.71368421052634,Benzo[a]pyrene,1.8324605111968386,0.060498392186374345,1.150766791108698,0.6279899534408495
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,188.18315789473687,Benzo[a]pyrene,1.8324605111968386,0.02538866149062368,1.300337757323771,0.709612976311549
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,202.6526315789474,Benzo[a]pyrene,1.8324605111968386,0.010773716207639015,1.427114695280969,0.778796970827423
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,217.12210526315792,Benzo[a]pyrene,1.8324605111968386,0.004614152395381978,1.5297062264312995,0.8347826417455508
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,231.59157894736845,Benzo[a]pyrene,1.8324605111968386,0.0019950973070324003,1.609578074779252,0.8783698556909066
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,246.06105263157897,Benzo[a]pyrene,1.8324605111968386,8.700121768142069e-4,1.6700730953984602,0.9113828566530375
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,260.5305263157895,Benzo[a]pyrene,1.8324605111968386,3.8256600942939296e-4,1.7149533513857205,0.9358746564561053
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,Kd_ref,275,Benzo[a]pyrene,1.8324605111968386,1.6935317775582914e-4,1.7478267858476282,0.9538141614337253
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,NA,693,2023-08-01,lat,48,Anthracene,58.4068461216894,381.44661176259314,2.2798280223468037,0.039033575235287166
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,NA,693,2023-08-01,lat,50,Anthracene,58.4068461216894,372.1131091310479,2.3030614299278556,0.03943136092521546
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,NA,693,2023-08-01,lat,52,Anthracene,58.4068461216894,362.436898470046,2.3280205279707578,0.039858692645728167
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,NA,693,2023-08-01,lat,54,Anthracene,58.4068461216894,352.39538216161384,2.3549221545180967,0.04031928294179192
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,NA,693,2023-08-01,lat,56,Anthracene,58.4068461216894,342.2515639783317,2.3832032738763966,0.0408034919213245
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,NA,693,2023-08-01,lat,58,Anthracene,58.4068461216894,331.9270843645733,2.413211428136666,0.041317269949977996
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,NA,693,2023-08-01,lat,60,Anthracene,58.4068461216894,321.5796972004318,2.444617673584033,0.041854985090116405
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,NA,693,2023-08-01,lat,62,Anthracene,58.4068461216894,311.33059704710644,2.477142166040357,0.04241184605104828
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,NA,693,2023-08-01,lat,64,Anthracene,58.4068461216894,301.30296360987774,2.5104371778002146,0.04298189928916506
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,NA,693,2023-08-01,lat,66,Anthracene,58.4068461216894,291.6610496185859,2.5439363472485756,0.043555447968348426
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,NA,693,2023-08-01,lat,68,Anthracene,58.4068461216894,282.7157272139671,2.5764205348248472,0.044111618858120344
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,NA,693,2023-08-01,lat,70,Anthracene,58.4068461216894,274.9554825430298,2.6057792818791943,0.04461427820379326
